"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 13:22:26 GMT 2022","Thu Jan 20 13:22:27 GMT 2022","1089","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AboutUsTest","com.ita.edu.teachua.api.tests.AboutUsTest","getAllAboutUs","Get all About Us by ID","[API] Get all About Us by ID"
"broken","Thu Jan 20 13:18:13 GMT 2022","Thu Jan 20 13:18:14 GMT 2022","982","Test Suite","API Tests","com.ita.edu.teachua.api.tests.GetCategoryTest","com.ita.edu.teachua.api.tests.GetCategoryTest","createCategory","createCategory",""
"passed","Thu Jan 20 13:22:40 GMT 2022","Thu Jan 20 13:22:41 GMT 2022","932","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CenterTests","com.ita.edu.teachua.api.tests.CenterTests","getCenter2","getCenter2",""
"passed","Thu Jan 20 13:24:44 GMT 2022","Thu Jan 20 13:24:45 GMT 2022","357","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkByValidAgeDataProvider","TUA-210","TUA-210 Verify that input field 'Вік дитини' accepts only positive integers from 2 to 18"
"broken","Thu Jan 20 13:19:57 GMT 2022","Thu Jan 20 13:20:17 GMT 2022","20575","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","addLocationWithValidDataOfMandatoryFields","TUA-159","Verify that a user can add location to the list of locations after filling in only mandatory fields with valid data"
"passed","Thu Jan 20 13:22:49 GMT 2022","Thu Jan 20 13:22:51 GMT 2022","1861","Test Suite","API Tests","com.ita.edu.teachua.api.tests.BannerTest","com.ita.edu.teachua.api.tests.BannerTest","addNewBannerAndDeleteIt","[API banner] Add banner successfully and then delete it","[API] add new banner and delete it"
"broken","Thu Jan 20 13:25:19 GMT 2022","Thu Jan 20 13:25:35 GMT 2022","16459","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkSortingClubsByNameInAscendingOrder","TUA-103","Verify that sorting by name for advanced search works correctly (In ascending order)"
"passed","Thu Jan 20 13:18:19 GMT 2022","Thu Jan 20 13:18:30 GMT 2022","10950","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatClubCannotBeCreatedWhenEnteringInvalidData","TUA-409","This test case verifies that the club cannot be created when entering invalid data"
"broken","Thu Jan 20 13:25:04 GMT 2022","Thu Jan 20 13:25:14 GMT 2022","10430","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkIfCentersAreDisplayedAsAList","TUA-513","TUA-513-Verify that the centers in the results of advanced search can be displayed as a list"
"passed","Thu Jan 20 13:19:06 GMT 2022","Thu Jan 20 13:19:07 GMT 2022","973","Test Suite","API Tests","com.ita.edu.teachua.api.tests.FeedbackTest","com.ita.edu.teachua.api.tests.FeedbackTest","getFeedbackByIdTest","TUA","[API] Get feedback by id"
"broken","Thu Jan 20 13:28:11 GMT 2022","Thu Jan 20 13:28:12 GMT 2022","315","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkInvalidSymbolsAndQuantityPaste","TUA-428","Verify search field behavior for invalid number of symbols pasted"
"passed","Thu Jan 20 13:17:53 GMT 2022","Thu Jan 20 13:18:20 GMT 2022","27183","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","runScenario","Runs Cucumber Scenarios",""
"passed","Thu Jan 20 13:30:02 GMT 2022","Thu Jan 20 13:30:05 GMT 2022","3364","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.RegistrationTest","com.ita.edu.teachua.ui.tests.RegistrationTest","checkAlertsFieldsWhenEmpty","TUA-483","TUA-483 Verify that error messages are shown for empty fields"
"passed","Thu Jan 20 13:21:51 GMT 2022","Thu Jan 20 13:22:17 GMT 2022","25963","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ResetPasswordTest","com.ita.edu.teachua.api.tests.ResetPasswordTest","resetPasswordTest","resetPasswordTest",""
"passed","Thu Jan 20 13:19:08 GMT 2022","Thu Jan 20 13:19:09 GMT 2022","986","Test Suite","API Tests","com.ita.edu.teachua.api.tests.QuestionTest","com.ita.edu.teachua.api.tests.QuestionTest","getQuestionByIdTest","TUA","[API] Get FAQ by id"
"passed","Thu Jan 20 13:26:44 GMT 2022","Thu Jan 20 13:26:45 GMT 2022","1372","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","verifyAllParametersActiveCenterAdvancedSearch","TUA-510","TUA-510 Verify that 'Доступний онлайн', 'Категорії', 'Вік дитини' parameters are deactivated after selecting 'Центр' radio button"
"passed","Thu Jan 20 13:22:18 GMT 2022","Thu Jan 20 13:22:38 GMT 2022","19658","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkErrorMsWhenFillInvalidDataIntoFirstNameField","TUA-328","Verify that error messages are shown and 'Зберегти зміни' button becomes disabled while entering invalid data into the 'Ім'я' field"
"passed","Thu Jan 20 13:18:02 GMT 2022","Thu Jan 20 13:18:56 GMT 2022","53659","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","TestUserCheckInvalidDataForFieldPhone","TUA-356","Verify that error messages are shown and 'Зберегти зміни' button becomes disabled while entering invalid data for the 'Телефон' field"
"passed","Thu Jan 20 13:18:16 GMT 2022","Thu Jan 20 13:18:17 GMT 2022","947","Test Suite","API Tests","com.ita.edu.teachua.api.tests.GetCategoryTest","com.ita.edu.teachua.api.tests.GetCategoryTest","getListOfCategories","getListOfCategories",""
"passed","Thu Jan 20 13:21:49 GMT 2022","Thu Jan 20 13:21:50 GMT 2022","903","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RoleAdminTest","com.ita.edu.teachua.api.tests.RoleAdminTest","getListOfRolesTest","[API admin role] Get list of all roles","[API] Get list of all roles"
"passed","Thu Jan 20 13:18:52 GMT 2022","Thu Jan 20 13:18:56 GMT 2022","4662","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CityTest","com.ita.edu.teachua.api.tests.CityTest","addCityWithoutNameTest","TUA","Verify that city without latitude and longitude is not added"
"passed","Thu Jan 20 13:22:56 GMT 2022","Thu Jan 20 13:22:57 GMT 2022","915","Test Suite","API Tests","com.ita.edu.teachua.api.tests.DistrictTest","com.ita.edu.teachua.api.tests.DistrictTest","getListOfDistricts","getListOfDistricts",""
"broken","Thu Jan 20 13:22:55 GMT 2022","Thu Jan 20 13:22:56 GMT 2022","926","Test Suite","API Tests","com.ita.edu.teachua.api.tests.DistrictTest","com.ita.edu.teachua.api.tests.DistrictTest","createDistrict","createDistrict",""
"passed","Thu Jan 20 13:23:04 GMT 2022","Thu Jan 20 13:23:10 GMT 2022","5622","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkLastVerifyEnteredDataInRegistrationRemembered","TUA-454","This test check that last entered data on the ‘Реєстрація’ page are remembered #31"
"passed","Thu Jan 20 13:29:56 GMT 2022","Thu Jan 20 13:29:57 GMT 2022","1357","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"broken","Thu Jan 20 13:28:21 GMT 2022","Thu Jan 20 13:28:22 GMT 2022","508","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkInvalidSymbolsAndQuantityPaste","TUA-428","Verify search field behavior for invalid number of symbols pasted"
"passed","Thu Jan 20 13:26:28 GMT 2022","Thu Jan 20 13:26:39 GMT 2022","10293","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","openAdvancedSearchFieldTest","TUA-224","TUA-224 Advanced search button opens 'Розширений пошук' section"
"broken","Thu Jan 20 13:25:40 GMT 2022","Thu Jan 20 13:25:52 GMT 2022","11259","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkSortingClubsByNameInDescendingOrder","TUA-103","Verify that sorting by name for advanced search works correctly (In descending order)"
"passed","Thu Jan 20 13:18:05 GMT 2022","Thu Jan 20 13:18:09 GMT 2022","3651","Test Suite","API Tests","com.ita.edu.teachua.api.tests.SignInTest","com.ita.edu.teachua.api.tests.SignInTest","successSignInTest","TUA-406",""
"broken","Thu Jan 20 13:29:14 GMT 2022","Thu Jan 20 13:29:14 GMT 2022","203","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"passed","Thu Jan 20 13:28:00 GMT 2022","Thu Jan 20 13:28:07 GMT 2022","7124","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.FirstPageFactoryTest","com.ita.edu.teachua.ui.tests.FirstPageFactoryTest","FirstTest","FirstTest",""
