"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 26 15:41:41 GMT 2022","Wed Jan 26 15:41:42 GMT 2022","844","Test Suite","API Tests","com.ita.edu.teachua.api.tests.FeedbackTest","com.ita.edu.teachua.api.tests.FeedbackTest","getFeedbackByIdTest","TUA","[API] Get feedback by id"
"passed","Wed Jan 26 15:41:39 GMT 2022","Wed Jan 26 15:41:40 GMT 2022","1440","Test Suite","API Tests","com.ita.edu.teachua.api.tests.FeedbackTest","com.ita.edu.teachua.api.tests.FeedbackTest","addFeedbackToClubTest","TUA-376","[API] Add feedback to the club"
"broken","Wed Jan 26 15:43:26 GMT 2022","Wed Jan 26 15:43:27 GMT 2022","864","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ContactTests","com.ita.edu.teachua.api.tests.ContactTests","createChangeAndDeleteContact","Create, change and delete contact by ID","[API] Create, change and delete contact by ID"
"passed","Wed Jan 26 15:52:49 GMT 2022","Wed Jan 26 15:53:12 GMT 2022","23094","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","verifyThatErrorMessageAppearsWhenUserEntersLetterInRUSOrGER","TUA-178","This test case verifies that  error message appears when user enters letters in Russian or German languages into the field"
"passed","Wed Jan 26 15:43:07 GMT 2022","Wed Jan 26 15:43:16 GMT 2022","8444","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","scenario","Example of BDD suite",""
"passed","Wed Jan 26 15:40:37 GMT 2022","Wed Jan 26 15:40:54 GMT 2022","17150","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","runScenario","Runs Cucumber Scenarios",""
"passed","Wed Jan 26 15:42:45 GMT 2022","Wed Jan 26 15:42:46 GMT 2022","786","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CityTest","com.ita.edu.teachua.api.tests.CityTest","getListOfCitiesTest","TUA","[API] Get array of cities"
"passed","Wed Jan 26 15:41:28 GMT 2022","Wed Jan 26 15:42:24 GMT 2022","56466","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkSortingClubsByNameInAscendingOrder","TUA-103","Verify that sorting by name for advanced search works correctly (In ascending order)"
"passed","Wed Jan 26 15:40:36 GMT 2022","Wed Jan 26 15:40:44 GMT 2022","8566","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ResetPasswordTest","com.ita.edu.teachua.api.tests.ResetPasswordTest","resetPasswordTest","resetPasswordTest",""
"passed","Wed Jan 26 15:52:15 GMT 2022","Wed Jan 26 15:52:26 GMT 2022","10985","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","testAddLocationByOwner","TUA-158","Verify that a 'Керівник' can add location to the list of locations after filling in all mandatory and all optional fields with valid data"
"passed","Wed Jan 26 15:43:50 GMT 2022","Wed Jan 26 15:43:51 GMT 2022","791","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RoleAdminTest","com.ita.edu.teachua.api.tests.RoleAdminTest","getListOfRolesTest","[API admin role] Get list of all roles","[API] Get list of all roles"
"passed","Wed Jan 26 15:55:05 GMT 2022","Wed Jan 26 15:55:06 GMT 2022","1356","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"passed","Wed Jan 26 15:41:22 GMT 2022","Wed Jan 26 15:41:23 GMT 2022","860","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkIfCentersAreDisplayedAsAList","TUA-513","TUA-513-Verify that the centers in the results of advanced search can be displayed as a list"
"passed","Wed Jan 26 15:54:36 GMT 2022","Wed Jan 26 15:54:37 GMT 2022","1339","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"passed","Wed Jan 26 15:54:53 GMT 2022","Wed Jan 26 15:54:55 GMT 2022","1347","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"passed","Wed Jan 26 15:40:55 GMT 2022","Wed Jan 26 15:40:56 GMT 2022","995","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RegistrationTest","com.ita.edu.teachua.api.tests.RegistrationTest","testRegisterWithNonExistingRole","TUA-419","TUA-419 [API.Реєстрація] Verify that a user with non-existing role can`t be created"
"passed","Wed Jan 26 15:41:01 GMT 2022","Wed Jan 26 15:41:02 GMT 2022","385","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkByValidAgeDataProvider","TUA-210","TUA-210 Verify that input field 'Вік дитини' accepts only positive integers from 2 to 18"
"passed","Wed Jan 26 15:48:30 GMT 2022","Wed Jan 26 15:48:54 GMT 2022","24110","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkButtonIsEnabledWithValidInput","TUA-172","TUA-172-Verify that the ‘Опис’ text field is filled in with valid data when a user enters from 40 to 1500 symbols into the field"
"passed","Wed Jan 26 15:41:11 GMT 2022","Wed Jan 26 15:41:14 GMT 2022","2772","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AboutUsTest","com.ita.edu.teachua.api.tests.AboutUsTest","createChangeAndDeleteAboutUs","Create, change and delete About Us by ID","[API] Create, change and delete About Us by ID"
"passed","Wed Jan 26 15:41:01 GMT 2022","Wed Jan 26 15:41:09 GMT 2022","7358","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RegistrationTest","com.ita.edu.teachua.api.tests.RegistrationTest","testRegisterWithValidData","TUA-457","TUA-457 [API. Реєстрація] Verify that a user with valid data can be created"
"passed","Wed Jan 26 15:42:22 GMT 2022","Wed Jan 26 15:42:23 GMT 2022","796","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatUserCannotCreateNewClubWithRussianCharactersInNameField","TUA-501","This test case verify  that User as ""Керiвник гуртка"" cannot create new club is in a center with Russian alphabet for ""Назва"" field"
"passed","Wed Jan 26 15:53:56 GMT 2022","Wed Jan 26 15:53:57 GMT 2022","1242","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"passed","Wed Jan 26 15:54:18 GMT 2022","Wed Jan 26 15:54:20 GMT 2022","1654","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"passed","Wed Jan 26 15:41:40 GMT 2022","Wed Jan 26 15:41:41 GMT 2022","819","Test Suite","API Tests","com.ita.edu.teachua.api.tests.FeedbackTest","com.ita.edu.teachua.api.tests.FeedbackTest","createFeedbackWithEmptyTextFiledTest","TUA-370","[API] Verify that feedback without text is not added to the club"
"passed","Wed Jan 26 15:54:02 GMT 2022","Wed Jan 26 15:54:03 GMT 2022","1184","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"passed","Wed Jan 26 15:43:30 GMT 2022","Wed Jan 26 15:43:31 GMT 2022","800","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ContactTests","com.ita.edu.teachua.api.tests.ContactTests","getContacts","Get contacts","[API] Get contact"
"passed","Wed Jan 26 15:43:42 GMT 2022","Wed Jan 26 15:43:43 GMT 2022","802","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CategoryTest","com.ita.edu.teachua.api.tests.CategoryTest","getListOfCategories","[API category] Get list of all categories","[API] Get list of all categories"
"passed","Wed Jan 26 15:41:14 GMT 2022","Wed Jan 26 15:41:17 GMT 2022","2964","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AboutUsTest","com.ita.edu.teachua.api.tests.AboutUsTest","getAboutUs","Get About Us by ID","[API] Get About Us by ID"
"passed","Wed Jan 26 15:42:37 GMT 2022","Wed Jan 26 15:42:51 GMT 2022","13884","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","scenario","Example of BDD suite",""
"passed","Wed Jan 26 15:43:51 GMT 2022","Wed Jan 26 15:43:52 GMT 2022","814","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RoleAdminTest","com.ita.edu.teachua.api.tests.RoleAdminTest","getRoleByIDTest","[API admin role] Get role by ID","[API] Get role by ID"
"passed","Wed Jan 26 15:43:43 GMT 2022","Wed Jan 26 15:43:44 GMT 2022","1219","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CategoryTest","com.ita.edu.teachua.api.tests.CategoryTest","getListOfCategoriesSearch","[API category] Get list of all categories search with pagination","[API] Get list of all categories search with pagination"
