"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 25 18:54:59 GMT 2022","Tue Jan 25 18:55:00 GMT 2022","1279","Test Suite","API Tests","com.ita.edu.teachua.api.tests.BannerTest","com.ita.edu.teachua.api.tests.BannerTest","addNewBannerAndDeleteIt","[API banner] Add banner successfully and then delete it","[API] add new banner and delete it"
"passed","Tue Jan 25 19:01:09 GMT 2022","Tue Jan 25 19:01:19 GMT 2022","9834","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","addLocationWithValidDataOfMandatoryFields","TUA-159","Verify that a user can add location to the list of locations after filling in only mandatory fields with valid data"
"passed","Tue Jan 25 18:55:09 GMT 2022","Tue Jan 25 18:55:11 GMT 2022","2640","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CityTest","com.ita.edu.teachua.api.tests.CityTest","addCityWithoutNameTest","TUA","Verify that city without latitude and longitude is not added"
"passed","Tue Jan 25 18:55:59 GMT 2022","Tue Jan 25 18:56:02 GMT 2022","3380","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ContactTests","com.ita.edu.teachua.api.tests.ContactTests","getContact","Get contact by ID","[API] Get contact by ID"
"passed","Tue Jan 25 19:02:47 GMT 2022","Tue Jan 25 19:03:01 GMT 2022","13780","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkDescriptionFieldWithValidLettersAndSymbols","TUA-173","TUA-173 Verify that the ‘Опис’ text field is filled in with valid data"
"passed","Tue Jan 25 18:55:24 GMT 2022","Tue Jan 25 18:55:25 GMT 2022","672","Test Suite","API Tests","com.ita.edu.teachua.api.tests.StationTests","com.ita.edu.teachua.api.tests.StationTests","getStationsByName","Get station by name","[API] Get station by name"
"passed","Tue Jan 25 18:56:05 GMT 2022","Tue Jan 25 18:56:18 GMT 2022","12677","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","scenario","Example of BDD suite",""
"passed","Tue Jan 25 19:06:44 GMT 2022","Tue Jan 25 19:06:45 GMT 2022","1192","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"passed","Tue Jan 25 19:06:58 GMT 2022","Tue Jan 25 19:06:59 GMT 2022","1373","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"passed","Tue Jan 25 18:53:52 GMT 2022","Tue Jan 25 18:53:53 GMT 2022","1095","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RegistrationTest","com.ita.edu.teachua.api.tests.RegistrationTest","testRegisterWithNonExistingRole","TUA-419","TUA-419 [API.Реєстрація] Verify that a user with non-existing role can`t be created"
"passed","Tue Jan 25 18:54:47 GMT 2022","Tue Jan 25 18:54:55 GMT 2022","8389","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatUserAsOwnerCanNotDeleteClubThatNotRegisteredByHim","TUA-498","This test case verifies that the User as ""Керiвник гуртка"" can not delete a club that was not registered by him"
"passed","Tue Jan 25 18:55:49 GMT 2022","Tue Jan 25 18:55:51 GMT 2022","2207","Test Suite","API Tests","com.ita.edu.teachua.api.tests.UserTest","com.ita.edu.teachua.api.tests.UserTest","testUserCanNotEditProfileWithInvalidPhone","TUA-421","TUA-421 [API. Edit profile] Verify that user can not save changes where enter invalid data in field 'Phone'"
"passed","Tue Jan 25 18:56:32 GMT 2022","Tue Jan 25 18:57:38 GMT 2022","66493","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkSortingClubsByRatingInAscendingOrder","TUA-103","Verify that sorting by rating for advanced search works correctly (In ascending order)"
"passed","Tue Jan 25 18:59:03 GMT 2022","Tue Jan 25 18:59:04 GMT 2022","1364","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","verifyAllParametersActiveClubsAdvancedSearch","TUA-509","Verify that all parameters are activated with the selected 'Гурток' radio button"
"passed","Tue Jan 25 18:56:09 GMT 2022","Tue Jan 25 18:56:09 GMT 2022","637","Test Suite","API Tests","com.ita.edu.teachua.api.tests.ChallengeTest","com.ita.edu.teachua.api.tests.ChallengeTest","isNotAbleToCreateChallengeWithInvalidValues","TUA-430/431/433/434",""
"passed","Tue Jan 25 18:53:47 GMT 2022","Tue Jan 25 18:53:51 GMT 2022","4374","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RegistrationTest","com.ita.edu.teachua.api.tests.RegistrationTest","testRegisterWithInvalidData","TUA-423","TUA-423 [API.Реєстрація] Verify that a user with invalid data can`t be created."
"passed","Tue Jan 25 18:54:09 GMT 2022","Tue Jan 25 18:54:09 GMT 2022","406","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkByValidAgeDataProvider","TUA-210","TUA-210 Verify that input field 'Вік дитини' accepts only positive integers from 2 to 18"
"passed","Tue Jan 25 18:54:56 GMT 2022","Tue Jan 25 18:54:56 GMT 2022","640","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatUserCannotCreateNewClubWithRussianCharactersInNameField","TUA-501","This test case verify  that User as ""Керiвник гуртка"" cannot create new club is in a center with Russian alphabet for ""Назва"" field"
