"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 18:06:12 GMT 2022","Thu Jan 20 18:06:18 GMT 2022","5530","Test Suite","API Tests","com.ita.edu.teachua.api.tests.QuestionTest","com.ita.edu.teachua.api.tests.QuestionTest","updateTitleOfFAQTest","TUA","[API] Update title of Frequently Asked Question"
"passed","Thu Jan 20 18:07:38 GMT 2022","Thu Jan 20 18:07:38 GMT 2022","894","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CenterTests","com.ita.edu.teachua.api.tests.CenterTests","getListOfCentersById","getListOfCentersById",""
"passed","Thu Jan 20 18:05:08 GMT 2022","Thu Jan 20 18:05:10 GMT 2022","1446","Test Suite","API Tests","com.ita.edu.teachua.api.tests.StationTests","com.ita.edu.teachua.api.tests.StationTests","getStations","Get stations by name of the city","[API] Get station by the name of the city"
"passed","Thu Jan 20 18:07:42 GMT 2022","Thu Jan 20 18:07:43 GMT 2022","917","Test Suite","API Tests","com.ita.edu.teachua.api.tests.BannerTest","com.ita.edu.teachua.api.tests.BannerTest","addNewBannerWithInvalidData","[API banner] add new banner with wrong path to picture","[API] add new banner with wrong path to picture"
"passed","Thu Jan 20 18:16:02 GMT 2022","Thu Jan 20 18:16:33 GMT 2022","31196","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkSortingClubsByRatingInDescendingOrder","TUA-103","Verify that sorting by rating for advanced search works correctly (In descending order)"
"passed","Thu Jan 20 18:05:53 GMT 2022","Thu Jan 20 18:05:54 GMT 2022","874","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatUserCannotCreateNewClubWithRussianCharactersInNameField","TUA-501","This test case verify  that User as ""Керiвник гуртка"" cannot create new club is in a center with Russian alphabet for ""Назва"" field"
"failed","Thu Jan 20 18:09:45 GMT 2022","Thu Jan 20 18:10:02 GMT 2022","17040","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkErrorMsWhenFillInvalidDataIntoLastNameField","TUA-343","Verify that error messages are shown and 'Зберегти зміни' button becomes disabled while entering invalid data into the 'Прізвище' field"
"broken","Thu Jan 20 18:17:43 GMT 2022","Thu Jan 20 18:17:51 GMT 2022","8483","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.RestorePasswordViaGmailApiTest","com.ita.edu.teachua.ui.tests.RestorePasswordViaGmailApiTest","testPasswordRecovery","TUA-321","Verify if error message is displayed after inputting invalid data for recover or change the password."
"passed","Thu Jan 20 18:07:01 GMT 2022","Thu Jan 20 18:07:04 GMT 2022","3070","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RoleAdminTest","com.ita.edu.teachua.api.tests.RoleAdminTest","createNewRole","[API admin role] Create new role and delete it","[API] Create new role and delete it"
"broken","Thu Jan 20 18:06:59 GMT 2022","Thu Jan 20 18:07:21 GMT 2022","21392","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","addLocationWithValidDataOfMandatoryFields","TUA-159","Verify that a user can add location to the list of locations after filling in only mandatory fields with valid data"
"passed","Thu Jan 20 18:09:00 GMT 2022","Thu Jan 20 18:09:16 GMT 2022","16566","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkDescriptionFieldWithValidLettersAndSymbols","TUA-173","TUA-173 Verify that the ‘Опис’ text field is filled in with valid data"
"passed","Thu Jan 20 18:05:05 GMT 2022","Thu Jan 20 18:05:58 GMT 2022","53156","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","TestUserCheckInvalidDataForFieldPhone","TUA-356","Verify that error messages are shown and 'Зберегти зміни' button becomes disabled while entering invalid data for the 'Телефон' field"
"broken","Thu Jan 20 18:18:26 GMT 2022","Thu Jan 20 18:18:26 GMT 2022","498","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkInvalidSymbolsAndQuantityPaste","TUA-428","Verify search field behavior for invalid number of symbols pasted"
"passed","Thu Jan 20 18:16:52 GMT 2022","Thu Jan 20 18:16:54 GMT 2022","1413","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","verifyAllParametersActiveCenterAdvancedSearch","TUA-510","TUA-510 Verify that 'Доступний онлайн', 'Категорії', 'Вік дитини' parameters are deactivated after selecting 'Центр' radio button"
"passed","Thu Jan 20 18:05:20 GMT 2022","Thu Jan 20 18:05:21 GMT 2022","901","Test Suite","API Tests","com.ita.edu.teachua.api.tests.GetCategoryTest","com.ita.edu.teachua.api.tests.GetCategoryTest","getListOfCategories","getListOfCategories",""
"passed","Thu Jan 20 18:06:03 GMT 2022","Thu Jan 20 18:06:04 GMT 2022","909","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CityTest","com.ita.edu.teachua.api.tests.CityTest","getListOfCitiesTest","TUA","[API] Get array of cities"
"passed","Thu Jan 20 18:05:44 GMT 2022","Thu Jan 20 18:05:52 GMT 2022","8440","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatUserAsOwnerCanNotDeleteClubThatNotRegisteredByHim","TUA-498","This test case verifies that the User as ""Керiвник гуртка"" can not delete a club that was not registered by him"
"passed","Thu Jan 20 18:08:39 GMT 2022","Thu Jan 20 18:08:55 GMT 2022","15896","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","checkDescriptionFieldWithLessThan40Symbols","TUA-176","TUA-176-Verify that error message ‘Некоректний опис гуртка\n"" + ""Опис гуртка може містити від 40 до 1500 символів.’ appears when the user enters less than 40 symbols into the field"
"broken","Thu Jan 20 18:18:20 GMT 2022","Thu Jan 20 18:18:21 GMT 2022","563","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkInvalidSymbolsAndQuantityPaste","TUA-428","Verify search field behavior for invalid number of symbols pasted"
"passed","Thu Jan 20 18:10:51 GMT 2022","Thu Jan 20 18:11:07 GMT 2022","15726","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","testAddLocationFromProfilePage","TUA-214","Verify that user can create a center with valid data"
"passed","Thu Jan 20 18:07:11 GMT 2022","Thu Jan 20 18:07:13 GMT 2022","2716","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AboutUsTest","com.ita.edu.teachua.api.tests.AboutUsTest","createChangeAndDeleteAboutUs","Create, change and delete About Us by ID","[API] Create, change and delete About Us by ID"
"passed","Thu Jan 20 18:19:42 GMT 2022","Thu Jan 20 18:19:44 GMT 2022","1457","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsTyping","TUA-226","TUA-226 Verify that user can perform basic search by typing name of a club"
"passed","Thu Jan 20 18:07:05 GMT 2022","Thu Jan 20 18:07:06 GMT 2022","924","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RoleAdminTest","com.ita.edu.teachua.api.tests.RoleAdminTest","getRoleByIDTest","[API admin role] Get role by ID","[API] Get role by ID"
"passed","Thu Jan 20 18:07:48 GMT 2022","Thu Jan 20 18:07:49 GMT 2022","909","Test Suite","API Tests","com.ita.edu.teachua.api.tests.DistrictTest","com.ita.edu.teachua.api.tests.DistrictTest","getListOfDistricts","getListOfDistricts",""
"passed","Thu Jan 20 18:06:19 GMT 2022","Thu Jan 20 18:06:39 GMT 2022","20490","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","VerifyThatOwnerCanAddLocationOfClub","TUA-237","This test case verifies that a 'Керівник' can add a location of a club after filling in mandatory fields with valid data."
"passed","Thu Jan 20 18:05:06 GMT 2022","Thu Jan 20 18:05:08 GMT 2022","2886","Test Suite","API Tests","com.ita.edu.teachua.api.tests.StationTests","com.ita.edu.teachua.api.tests.StationTests","getStationByID","Get station by name","[API] Get station by id"
"passed","Thu Jan 20 18:07:50 GMT 2022","Thu Jan 20 18:07:52 GMT 2022","2415","Test Suite","API Tests","com.ita.edu.teachua.api.tests.RegistrationTest","com.ita.edu.teachua.api.tests.RegistrationTest","testRegisterWithExistingCredentials","TUA-418","TUA-418 [API.Реєстрація] Verify that a user with already existing credentials cannot be created"
"broken","Thu Jan 20 18:19:00 GMT 2022","Thu Jan 20 18:19:00 GMT 2022","512","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
