"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 25 19:45:40 GMT 2022","Tue Jan 25 19:45:41 GMT 2022","1040","Test Suite","API Tests","com.ita.edu.teachua.api.tests.UserTest","com.ita.edu.teachua.api.tests.UserTest","testUserDataIsAvailableToUser","TUA-375","TUA-375 [API] Verify if registered user can see personal data"
"passed","Tue Jan 25 19:44:06 GMT 2022","Tue Jan 25 19:44:06 GMT 2022","685","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CenterTests","com.ita.edu.teachua.api.tests.CenterTests","getListOfCentersById","get list of centers by id","[API]Test verifies if we can get list of centers by id"
"passed","Tue Jan 25 19:56:19 GMT 2022","Tue Jan 25 19:56:20 GMT 2022","1223","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkSearchWithNameOfClubsClipBoard","TUA-226","TUA-226 Verify that user can perform basic search by inserting name of a club"
"failed","Tue Jan 25 19:44:31 GMT 2022","Tue Jan 25 19:44:36 GMT 2022","5018","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AuthorizedClubTest","com.ita.edu.teachua.api.tests.AuthorizedClubTest","VerifyThatClubCannotBeCreatedWhenOneOfTheMandatoryFieldsAreNotFilled","TUA-405","This test case verifies that user cannot create a club when one of the mandatory fields are not filled"
"passed","Tue Jan 25 19:50:05 GMT 2022","Tue Jan 25 19:50:14 GMT 2022","8147","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.OwnerProfileTest","com.ita.edu.teachua.ui.tests.OwnerProfileTest","VerifyThatErrorMessagesIsDisplayedAfterUserLeavesFieldsEmptyAndClicksNextStepButton","TUA-252","This test case verifies that error messages is displayed after user leaves fields empty and clicks 'Наступний крок' button on 'Основна інформація' tab"
"passed","Tue Jan 25 19:43:57 GMT 2022","Tue Jan 25 19:43:58 GMT 2022","1238","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","checkByValidAgeDataProvider","TUA-210","TUA-210 Verify that input field 'Вік дитини' accepts only positive integers from 2 to 18"
"passed","Tue Jan 25 19:44:09 GMT 2022","Tue Jan 25 19:44:10 GMT 2022","678","Test Suite","API Tests","com.ita.edu.teachua.api.tests.FeedbackTest","com.ita.edu.teachua.api.tests.FeedbackTest","createFeedbackWithEmptyTextFiledTest","TUA-370","[API] Verify that feedback without text is not added to the club"
"passed","Tue Jan 25 19:56:02 GMT 2022","Tue Jan 25 19:56:03 GMT 2022","1672","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.BasicSearchTest","com.ita.edu.teachua.ui.tests.BasicSearchTest","checkInvalidSymbolsAndQuantityTyping","TUA-428","Verify search field behavior for invalid number of symbols entered"
"passed","Tue Jan 25 19:43:44 GMT 2022","Tue Jan 25 19:43:46 GMT 2022","2691","Test Suite","API Tests","com.ita.edu.teachua.api.tests.AboutUsTest","com.ita.edu.teachua.api.tests.AboutUsTest","createChangeAndDeleteAboutUs","Create, change and delete About Us by ID","[API] Create, change and delete About Us by ID"
"unknown","Tue Jan 25 19:43:08 GMT 2022","Tue Jan 25 19:43:08 GMT 2022","8","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.RestorePasswordViaGmailApiTest","com.ita.edu.teachua.ui.tests.RestorePasswordViaGmailApiTest","verifyErrorPasswordAndReenterPasswordNotEqualTest","TUA-322","TUA-322 Verify if error message is displayed if passwords in 'Введіть новий пароль', 'Введіть новий пароль повторно' are not equal"
"passed","Tue Jan 25 19:45:10 GMT 2022","Tue Jan 25 19:45:13 GMT 2022","2435","Test Suite","API Tests","com.ita.edu.teachua.api.tests.StationTests","com.ita.edu.teachua.api.tests.StationTests","getStationByID","Get station by name","[API] Get station by id"
"passed","Tue Jan 25 19:46:07 GMT 2022","Tue Jan 25 19:46:08 GMT 2022","658","Test Suite","API Tests","com.ita.edu.teachua.api.tests.CategoryTest","com.ita.edu.teachua.api.tests.CategoryTest","getListOfCategoriesSearch","[API category] Get list of all categories search with pagination","[API] Get list of all categories search with pagination"
"broken","Tue Jan 25 19:43:40 GMT 2022","Tue Jan 25 19:43:53 GMT 2022","13203","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","runScenario","Runs Cucumber Scenarios",""
"passed","Tue Jan 25 19:48:46 GMT 2022","Tue Jan 25 19:48:48 GMT 2022","1594","Test Suite","UI Tests","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","com.ita.edu.teachua.ui.tests.AdvancedSearchTest","verifyAllParametersActiveCenterAdvancedSearch","TUA-510","TUA-510 Verify that 'Доступний онлайн', 'Категорії', 'Вік дитини' parameters are deactivated after selecting 'Центр' radio button"
"passed","Tue Jan 25 19:45:17 GMT 2022","Tue Jan 25 19:45:22 GMT 2022","4318","Test Suite","API Tests","com.ita.edu.teachua.api.tests.QuestionTest","com.ita.edu.teachua.api.tests.QuestionTest","updateTitleOfFAQTest","TUA","[API] Update title of Frequently Asked Question"
"passed","Tue Jan 25 19:46:22 GMT 2022","Tue Jan 25 19:46:30 GMT 2022","7969","Test Suite","BDD Tests","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","com.ita.edu.teachua.cucumber.cucumberTestRunner.CucumberTestRunner","scenario","Example of BDD suite",""
